program_id,course_title,url,learning_objective,max_similarity,best_match_content,is_covered
187,"Recruiting, Hiring, and Onboarding Employees",https://www.coursera.org/learn/recruiting-hiring-onboarding-employees,Strategy,0.3074981,3.1.2 Revisiting Strategy: Selection Criteria,False
187,"Recruiting, Hiring, and Onboarding Employees",https://www.coursera.org/learn/recruiting-hiring-onboarding-employees,Strategy and Operations,0.28539893,1.2.1 Strategic Alignment,False
188,Introduction to Digital Transformation Part 2,https://www.coursera.org/learn/digital-transformation-part-2,Business Analysis,0.40909752,Digital Marketing,True
188,Introduction to Digital Transformation Part 2,https://www.coursera.org/learn/digital-transformation-part-2,Research and Design,0.22121726,Data Science,False
188,The Strategist's Challenge,https://www.coursera.org/learn/strategists-challenge,"Develop your ability to think strategically, analyze the competitive environment, and recommend firm positioning and value creation",0.3948186,Analyzing Firm Capabilities,False
188,The Strategist's Challenge,https://www.coursera.org/learn/strategists-challenge,Entrepreneurship,0.38054222,Sustainability - Imitation,False
188,The Strategist's Challenge,https://www.coursera.org/learn/strategists-challenge,Leadership and Management,0.21217307,Alignment,False
188,The Strategist's Challenge,https://www.coursera.org/learn/strategists-challenge,Marketing,0.401157,Competitive Markets,True
188,The Strategist's Challenge,https://www.coursera.org/learn/strategists-challenge,Sales,0.3104702,Competitive Markets,False
188,The Strategist's Challenge,https://www.coursera.org/learn/strategists-challenge,Strategy,0.55645734,Strategic Analysis,True
188,The Strategist's Challenge,https://www.coursera.org/learn/strategists-challenge,Strategy and Operations,0.49437186,Strategic Analysis,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,Explain what Data Analytics is and the key steps in the Data Analytics process,0.6955667,Viewpoints: What is Data Analytics?,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,"Differentiate between different data roles such as Data Engineer, Data Analyst, Data Scientist, Business Analyst, and Business Intelligence Analyst",0.6667264,Viewpoints: Qualities and Skills to be a Data Analyst,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,"Describe the different types of data structures, file formats, and sources of data",0.5728298,Understanding Different Types of File Formats,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,"Describe the data analysis process involving collecting, wrangling, mining, and visualizing data",0.6002816,What is Data Mining?,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,Data Analysis,0.7390616,Defining Data Analysis,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,Databases,0.57773805,RDBMS,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,Python Programming,0.24298519,Introduction to Visualization and Dashboarding Software,False
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,SQL,0.5232422,RDBMS,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,Data Management,0.5773998,Data Cleaning,True
188,Introduction to Data Analytics,https://www.coursera.org/learn/introduction-to-data-analytics,Data Visualization,0.79870164,Introduction to Data Visualization,True
188,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,"Define cloud computing and explain essential characteristics, history, the business case for cloud, and the emerging technologies enabled by cloud",0.72721934,Definition and Essential Characteristics of Cloud Computing,True
188,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,"Describe the cloud service models- IaaS, PaaS, SaaS, and cloud deployment models- Public, Private, Hybrid",0.6624811,Expert Viewpoints: Cloud Computing Service and Deployment Models,True
188,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,explain cloud infrastructure components,0.7262044,Overview of Cloud Infrastructure,True
188,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,"Explain emerging Cloud related trends including HybridMulticloud, Microservices, Serverless, Cloud Native, DevOps, and Application Modernization",0.65042394,DevOps on the Cloud,True
188,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,"List and describe services of popular cloud platforms including AWS, Microsoft Azure, Google Cloud, IBM Cloud, Alibaba Cloud, and others",0.6276468,DevOps on the Cloud,True
188,Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,Cloud Computing,0.7156798,Key Considerations for Cloud Computing,True
188,Introduction to Digital Transformation Part 1,https://www.coursera.org/learn/introduction-to-digital-transformation-part-1,"Understand the “digital transformation stack” - infrastructure, technology, business functions, and strategy",0.32183322,Digital Transformation at Pitney Bowes,False
188,Introduction to Digital Transformation Part 1,https://www.coursera.org/learn/introduction-to-digital-transformation-part-1,Innovation,0.69828653,The Economics of Innovation,True
188,Introduction to Digital Transformation Part 1,https://www.coursera.org/learn/introduction-to-digital-transformation-part-1,Business Analysis,0.3654031,Environmental Analysis and the Competitive Life Cycle,False
188,Introduction to Digital Transformation Part 1,https://www.coursera.org/learn/introduction-to-digital-transformation-part-1,Strategy,0.2892519,Creating Value,False
188,Introduction to Digital Transformation Part 1,https://www.coursera.org/learn/introduction-to-digital-transformation-part-1,Data Visualization,0.3055074,A Historical Perspective,False
188,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,Describe what AI is and explain the core concepts related to AI,0.67112905,Terminologies and Related Concepts of AI,True
188,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,Demonstrate how AI applications and use cases can transform our lives and our work,0.51713353,Introducing Generative AI and Its Use Cases,True
188,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,Recognize the potential and impact of AI to transform businesses and careers,0.5359076,Career Opportunities with AI,True
188,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,"Describe the issues, limitations, and ethical concerns surrounding AI",0.5897506,Ethical Considerations and Responsible Use of AI,True
189,AI Workflow: Feature Engineering and Bias Detection,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection,Algorithms,0.3835069,Unsupervised Learning,False
189,AI Workflow: Feature Engineering and Bias Detection,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection,Machine Learning,0.5739501,Unsupervised Learning,True
189,AI Workflow: AI in Production,https://www.coursera.org/learn/ibm-ai-workflow-ai-production,Data Analysis,0.258017,Performance Monitoring Case Study,False
189,AI Workflow: AI in Production,https://www.coursera.org/learn/ibm-ai-workflow-ai-production,Machine Learning,0.34994465,Operationalize Trusted AI with IBM Watson OpenScale,False
189,AI Workflow: Business Priorities and Data Ingestion,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion,Data Management,0.39055935,Data Collection Overview,False
189,AI Workflow: Business Priorities and Data Ingestion,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion,Data Structures,0.37359676,Data Collection Overview,False
189,AI Workflow: Business Priorities and Data Ingestion,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion,Statistical Programming,0.3167343,Introduction to Business Opportunities,False
189,AI Workflow: Business Priorities and Data Ingestion,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion,Strategy and Operations,0.20898639,Workflow Overview,False
189,AI Workflow: Business Priorities and Data Ingestion,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion,Python Programming,0.27434066,AI Workflow: Sparse Matrices for Data Pipeline Development,False
189,"AI Workflow: Machine Learning, Visual Recognition and NLP",https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp,Machine Learning,0.63118374,Neural Networks,True
189,"AI Workflow: Machine Learning, Visual Recognition and NLP",https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp,Artificial Neural Networks,0.8282865,Neural Networks,True
189,AI Workflow: Data Analysis and Hypothesis Testing,https://www.coursera.org/learn/ibm-ai-workflow-data-analysis-hypothesis-testing,Data Analysis,0.69559085,Data Visualizations,True
189,AI Workflow: Data Analysis and Hypothesis Testing,https://www.coursera.org/learn/ibm-ai-workflow-data-analysis-hypothesis-testing,Data Visualization,0.8189434,Data Visualizations,True
189,AI Workflow: Enterprise Model Deployment,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-model-deployment,Human Learning,0.3865688,Introduction to Spark Machine Learning,False
189,AI Workflow: Enterprise Model Deployment,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-model-deployment,Machine Learning,0.7325647,Introduction to Spark Machine Learning,True
189,AI Workflow: Enterprise Model Deployment,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-model-deployment,Python Programming,0.2676437,Introduction to Spark Machine Learning,False
190,What is Data Science? ,https://www.coursera.org/learn/what-is-datascience,Define data science and its importance in today’s data-driven world.,0.66193014,What is Data Science?,True
190,What is Data Science? ,https://www.coursera.org/learn/what-is-datascience,Describe the various paths that can lead to a career in data science.,0.6930678,The Many Paths to Data Science,True
190,What is Data Science? ,https://www.coursera.org/learn/what-is-datascience,Summarize advice given by seasoned data science professionals to data scientists who are just starting out.,0.6245721,Advice for New Data Scientists,True
190,What is Data Science? ,https://www.coursera.org/learn/what-is-datascience,Explain why data science is considered the most in-demand job in the 21st century.,0.6947369,What is Data Science?,True
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Data Management,0.37386215,Our Story: Organize Data,False
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Machine Learning,0.7404542,Our Story: Machine Learning,True
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Leadership and Management,0.22547662,Course Introduction and Overview,False
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Data Analysis,0.6289533,Analyze Data Introduction,True
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Strategy,0.3324171,Value Proposition,False
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Strategy and Operations,0.19050296,Our Story: Analyze Data,False
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Cloud Computing,0.26982135,Our Story: Machine Learning,False
190,The AI Ladder: A Framework for Deploying AI in your Enterprise,https://www.coursera.org/learn/ibm-ai-ladder-framework,Innovation,0.25339997,Infuse AI Introduction,False
190,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,Describe what AI is and explain the core concepts related to AI,0.67112905,Terminologies and Related Concepts of AI,True
190,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,Demonstrate how AI applications and use cases can transform our lives and our work,0.51713353,Introducing Generative AI and Its Use Cases,True
190,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,Recognize the potential and impact of AI to transform businesses and careers,0.5359076,Career Opportunities with AI,True
190,Introduction to Artificial Intelligence (AI),https://www.coursera.org/learn/introduction-to-ai,"Describe the issues, limitations, and ethical concerns surrounding AI",0.5897506,Ethical Considerations and Responsible Use of AI,True
191,Supervised Machine Learning: Regression,https://www.coursera.org/learn/supervised-machine-learning-regression,Machine Learning,0.69485235,Introduction to Supervised Machine Learning - Types of Machine Learning (Part 2),True
191,Supervised Machine Learning: Regression,https://www.coursera.org/learn/supervised-machine-learning-regression,Probability & Statistics,0.31052226,Bias Variance Trade off  (Part 2),False
191,Supervised Machine Learning: Regression,https://www.coursera.org/learn/supervised-machine-learning-regression,Regression,0.79835725,Ridge Regression,True
191,Supervised Machine Learning: Regression,https://www.coursera.org/learn/supervised-machine-learning-regression,Machine Learning Algorithms,0.7435106,Introduction to Supervised Machine Learning - Types of Machine Learning (Part 2),True
191,Supervised Machine Learning: Regression,https://www.coursera.org/learn/supervised-machine-learning-regression,Data Analysis,0.3130146,Regression and Classification Examples,False
191,Supervised Machine Learning: Regression,https://www.coursera.org/learn/supervised-machine-learning-regression,Human Learning,0.37771088,Supervised Machine Learning (Part 1),False
191,Supervised Machine Learning: Regression,https://www.coursera.org/learn/supervised-machine-learning-regression,General Statistics,0.21971712,Regression and Classification Examples,False
191,Exploratory Data Analysis for Machine Learning,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,Data Analysis,0.58692586,Data Cleaning,True
191,Exploratory Data Analysis for Machine Learning,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,Machine Learning,0.82028407,Machine Learning and Deep Learning,True
191,Exploratory Data Analysis for Machine Learning,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,Probability & Statistics,0.6129409,Frequentist vs. Bayesian Statistics,True
191,Exploratory Data Analysis for Machine Learning,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,General Statistics,0.46777332,Frequentist vs. Bayesian Statistics,True
191,Exploratory Data Analysis for Machine Learning,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,Probability Distribution,0.45813948,Frequentist vs. Bayesian Statistics,True
191,Exploratory Data Analysis for Machine Learning,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning,Statistical Programming,0.48934162,Frequentist vs. Bayesian Statistics,True
191, Unsupervised Machine Learning,https://www.coursera.org/learn/ibm-unsupervised-machine-learning,Algorithms,0.6888439,Comparing Algorithms,True
191, Unsupervised Machine Learning,https://www.coursera.org/learn/ibm-unsupervised-machine-learning,Machine Learning,0.490431,K-Means,True
191, Unsupervised Machine Learning,https://www.coursera.org/learn/ibm-unsupervised-machine-learning,Machine Learning Algorithms,0.5228763,Comparing Algorithms,True
191, Unsupervised Machine Learning,https://www.coursera.org/learn/ibm-unsupervised-machine-learning,Applied Machine Learning,0.4570417,Introduction to Clustering,True
191, Unsupervised Machine Learning,https://www.coursera.org/learn/ibm-unsupervised-machine-learning,Human Learning,0.30159113,Course Introduction,False
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,Algorithms,0.36247465,Overview of Classifiers,False
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,Human Learning,0.21051636,Entropy-based Splitting,False
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,Machine Learning,0.46375167,Classification with Logistic Regression,True
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,Machine Learning Algorithms,0.4752088,Classification with Logistic Regression,True
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,Applied Machine Learning,0.42184964,Classification with Logistic Regression,True
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,Probability & Statistics,0.29950902,Introduction to Logistic Regression,False
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,Python Programming,0.23504044,Introduction to Logistic Regression,False
191, Supervised Machine Learning: Classification,https://www.coursera.org/learn/supervised-machine-learning-classification,General Statistics,0.30200574,Overview of Classifiers,False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,IELTS Writing Section Skills Mastery,0.25887534,Academic Task 2 (Part 1),False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,"Whether you have taken the IELTS test before, you will benefit from completing this course on the writing section of the exam.",0.12517421,Academic Task 2 (Part 1),False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,"The lessons in this course will improve your overall skills in writing and prepare you for every type of writing prompt on the test, increasing your chances of getting your target band score.",0.17183764,Meet Your Teacher,False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,"You will be ready to give well-constructed responses to Academic Writing Task 1 questions, which require you to analyze a variety of graphics and diagrams.",0.33564875,Diagrams (Part 1),False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,"You will also be able to confidently complete Writing Task 2, the opinion essay portion of the exam.",0.34300244,Academic Task 2 (Part 2),False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,We’ll review plenty of sample prompts and scoring rubrics so you’ll know exactly what to expect.,0.1453436,Common Mistakes (Part 1),False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,The helpful tips and strategies offered in this course will give you the invaluable tools and knowledge you’ll need to compose clear and precise responses while efficiently managing the time allotted for each task.,0.17202137,Academic Task 2 (Part 1),False
192,IELTS Writing Section Skills Mastery,https://www.coursera.org/learn/ielts-writing,"Taking tests can be stressful, but being familiar with the test and practicing will reduce anxiety and give you the confidence you’ll need to perform at your best.",0.08276226,Meet Your Teacher,False
192,IELTS Listening and Speaking Sections Skills Mastery,https://www.coursera.org/learn/ielts-listening-speaking,Strategy,0.11342244,Speaking (Part 2),False
192,IELTS Reading Section Skills Mastery,https://www.coursera.org/learn/ielts-reading-section-skills-mastery,Strategy,0.41118088,Reading Strategies & Tips (Part 2),True
192,IELTS Reading Section Skills Mastery,https://www.coursera.org/learn/ielts-reading-section-skills-mastery,Writing,0.19868705,Reading Strategies & Tips (Part 3),False
193,"Operating Systems: Overview, Administration, and Security",https://www.coursera.org/learn/operating-systems-overview-administration-security,Essential OS knowledge for professionals looking to get started in cybersecurity and IT support,0.42053127,Exploring Linux Operating System Essentials,True
193,"Operating Systems: Overview, Administration, and Security",https://www.coursera.org/learn/operating-systems-overview-administration-security,"How to adeptly navigate features unique to Windows, Linux, and MacOS ecosystems",0.55216336,macOS Features,True
193,"Operating Systems: Overview, Administration, and Security",https://www.coursera.org/learn/operating-systems-overview-administration-security,How to manage user accounts and permissions,0.7643659,User Management and Permissions,True
193,"Operating Systems: Overview, Administration, and Security",https://www.coursera.org/learn/operating-systems-overview-administration-security,Valuable insights into foundational cloud computing concepts such as virtualization and containerization,0.5783476,An Overview of Cloud Computing,True
193,"Cybersecurity Compliance Framework, Standards & Regulations",https://www.coursera.org/learn/cybersecurity-compliance-framework-standards-regulations,"Define fundamental concepts of cybersecurity, including governance, risk management, compliance, AI ethics, and the audit process.",0.4341087,"Governance, Risk, and Compliance (GRC)",True
193,"Cybersecurity Compliance Framework, Standards & Regulations",https://www.coursera.org/learn/cybersecurity-compliance-framework-standards-regulations,"Identify cybersecurity laws and regulations, both at a national and international level and comprehend their implications for organizations.",0.3855218,Overview of Global Cybersecurity Laws and Regulations,False
193,"Cybersecurity Compliance Framework, Standards & Regulations",https://www.coursera.org/learn/cybersecurity-compliance-framework-standards-regulations,Explore industry standards and their significance in cybersecurity practices and gain insights into the COBIT framework and SOC reports.,0.41156235,"In this module, you will complete a final project where you will have an opportunity to demonstrate your understanding of Cybersecurity Frameworks, Risk Management, and Standards and Regulations.",True
193,"Cybersecurity Compliance Framework, Standards & Regulations",https://www.coursera.org/learn/cybersecurity-compliance-framework-standards-regulations,"Apply cybersecurity industry standards and best practices to mitigate risks, enhance security, and ensure compliance through audit processes.",0.3760742,"In this module, you will complete a final project where you will have an opportunity to demonstrate your understanding of Cybersecurity Frameworks, Risk Management, and Standards and Regulations.",False
193,Introduction to Cybersecurity Tools & Cyberattacks,https://www.coursera.org/learn/introduction-cybersecurity-cyber-attacks,"How to apply key cybersecurity concepts, tools, and methodologies to protect digital and physical assets",0.43801472,You will also take a graded exam to evaluate your understanding of various cybersecurity tools and attacks.,True
193,Introduction to Cybersecurity Tools & Cyberattacks,https://www.coursera.org/learn/introduction-cybersecurity-cyber-attacks,How to recognize various types of threat actors and malware and explore preventive measures,0.46215612,How to Prevent Malware Attacks,True
193,Introduction to Cybersecurity Tools & Cyberattacks,https://www.coursera.org/learn/introduction-cybersecurity-cyber-attacks,To identify various internet security threats and common cybersecurity best practices,0.6074763,Internet Security Threats: Denial-of-Service Attacks,True
193,Introduction to Cybersecurity Tools & Cyberattacks,https://www.coursera.org/learn/introduction-cybersecurity-cyber-attacks,To understand authentication and identity management concepts for safeguarding your organization,0.47508293,Identity and Access Management (IAM),True
193,Computer Networks and Network Security,https://www.coursera.org/learn/network-security-database-vulnerabilities,Sought-after computer network and network security skills businesses need to protect the network and endpoint devices from unwanted intrusions.,0.49303636,Computer Networks: Networking Hardware Devices,True
193,Computer Networks and Network Security,https://www.coursera.org/learn/network-security-database-vulnerabilities,"How to apply organization policies to protect endpoint devices from attacks using firewall settings, and outbound and inbound rulesets.",0.3928512,Firewall Filters with Intrusion Systems,False
193,Computer Networks and Network Security,https://www.coursera.org/learn/network-security-database-vulnerabilities,"Install, configure, apply patches and use cloud-based software to find, quarantine, and remove malware and for intrusion detection systems",0.45667544,Intrusion Detection and Prevention Systems Compared,True
193,Computer Networks and Network Security,https://www.coursera.org/learn/network-security-database-vulnerabilities,"Perform the tasks necessary to provide recommendations for network hardware devices, network security, and network monitoring and management",0.45720226,Computer Networks: Networking Hardware Devices,True
194,Immunology: Adaptive Immune System,https://www.coursera.org/learn/immunology-adaptive-immune-system,"In this course, you will explore the two main types of adaptive immune cells, T and B lymphocytes.",0.5471677,"In module four, we will explore the development and function of a particular type of T lymphocytes, regulatory T cells, whose main role is to regulate the overall immune response to avoid serious detrimental outcome for the host.",True
194,Immunology: Adaptive Immune System,https://www.coursera.org/learn/immunology-adaptive-immune-system,You will understand how their various sub-sets contribute to the overall immune response.,0.30235288,"T helper cells subsets - Th1, Th2 and beyond",False
194,Immunology: Adaptive Immune System,https://www.coursera.org/learn/immunology-adaptive-immune-system,"Finally, you will explore the effect of age on the function of the immune system.",0.77078867,The effect of age on the function of the immune system,True
194,"Immunology: Autoimmunity, Allergy, and Transplants",https://www.coursera.org/learn/immunology-autoimmunity-allergy-and-transplants,"In this course, you will learn about the consequences of the imbalance between the effector and regulatory immune responses.",0.40475464,"Together, you will explore the causes and risks factors at the origin of the condition, you will focus on the immune origins of the diseases and touch on the impact of environmental factors.",True
194,"Immunology: Autoimmunity, Allergy, and Transplants",https://www.coursera.org/learn/immunology-autoimmunity-allergy-and-transplants,You will also take a closer look at the potential mechanisms behind autoimmunity in the context of common autoimmune conditions.,0.45224366,Haematological autoimmune conditions,True
194,"Immunology: Autoimmunity, Allergy, and Transplants",https://www.coursera.org/learn/immunology-autoimmunity-allergy-and-transplants,"You will examine the exaggerated/unnecessary immune reactions to innocuous particles, observed in allergies and hypersensitivity reactions in asthma.",0.5626287,T follicular helper cells in allergy and asthma,True
194,Immunology: Immune Failures and Cancer Immunology,https://www.coursera.org/learn/immunology-immune-failures-and-cancer-immunology,"In this course, you will learn the causes and consequences of a failing immune system.",0.32598498,"Interestingly, you will explore why these structures can sometime hinder or benefit disease resolution.",False
194,Immunology: Immune Failures and Cancer Immunology,https://www.coursera.org/learn/immunology-immune-failures-and-cancer-immunology,You will explore the impact of genetic deficiencies on the immune response.,0.391144,Human immune deficiencies,False
194,Immunology: Immune Failures and Cancer Immunology,https://www.coursera.org/learn/immunology-immune-failures-and-cancer-immunology,You will understand the relationship between tumour and immune cells and how this leads to tumour survival.,0.5538995,"Tumour cells, cancer and immune mechanisms",True
194,Immunology: Innate Immune System,https://www.coursera.org/learn/immunology-innate-immune-system,"You will identify key innate immunity cells, molecules, and direct defence mechanisms.",0.51572657,Introduction to innate Immunity,True
194,Immunology: Innate Immune System,https://www.coursera.org/learn/immunology-innate-immune-system,"You will also learn how our microbiota, the overall micro-organisms found in our body, influences our innate immune response.",0.6532687,"We will also explore how the complement system contributes to other innate immune activities, such as phagocytosis, that is the uptake of microorganisms by immune cell for destruction.",True
194,Immunology: Innate Immune System,https://www.coursera.org/learn/immunology-innate-immune-system,"Finally, you will understand how our innate immune cells inform our adaptive system of the presence of a threat.",0.5189565,"We will also explore how the complement system contributes to other innate immune activities, such as phagocytosis, that is the uptake of microorganisms by immune cell for destruction.",True
194,Immunology: Immune System and Infectious Diseases,https://www.coursera.org/learn/immunology-immune-system-and-infectious-diseases,"In this course, you will go on a journey with our infectious disease experts and explore immune response to bacteria, viruses, fungi, and parasites.",0.5988224,"You will explore our immune response against this pathogen, the factors contributing to the ongoing tuberculosis epidemic and the immunopathology of the disease.",True
194,Immunology: Immune System and Infectious Diseases,https://www.coursera.org/learn/immunology-immune-system-and-infectious-diseases,You will learn about mechanisms that some of these pathogens have developed to evade the immune response and survive in its human host.,0.57745224,"The immune response to bacteria: Mechanical, chemical and innate immune responses",True
194,Immunology: Immune System and Infectious Diseases,https://www.coursera.org/learn/immunology-immune-system-and-infectious-diseases,"You will learn about some of these disease in more details, focussing on aspects of the immune response in the various phases of the infection.",0.46923864,"You will explore our immune response against this pathogen, the factors contributing to the ongoing tuberculosis epidemic and the immunopathology of the disease.",True
195,Write Professional Emails in English,https://www.coursera.org/learn/professional-emails-english,Writing,0.44661546,Write Effective Subject Lines,True
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,Build Your Professional ePortfolio in English,0.47749764,Key Language for Your Work Experience Section,True
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,Roughly half of the world’s population is already online and so setting yourself apart from the crowd is more important than ever before.,0.069384456,Key Language for Your Education Section,False
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,One of the best ways to do that is by creating your own ePortfolio.,0.24667066,Creating an Effective Headline,False
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,"An ePortfolio is a site that showcases or shows your background, your resume, and samples of your work.",0.37747356,Key Language for Your Work Experience Section,False
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,"In this course, you will learn step by step how to build the site and you’ll learn the grammar, vocabulary and writing skills needed to create it.",0.32897717,Introduction to Course,False
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,"You will learn how to apply information from your ePortfolio to other online tools like LinkedIn, Twitter, Instagram and YouTube in order to network with others so that you get a job or connect with other professionals.",0.28579086,Connect to Get a Job,False
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,"For each step in that process, you will listen to lectures, take comprehension quizzes, and learn how to use English appropriately to each part of your site.",0.2519684,Introduction to Course,False
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,You will also complete self and peer assessments and gain the needed skills to make your ePortfolio a reality and establish yourself online.,0.15212844,Writing Your Summary of Capabilities,False
195,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,"By the end of this course, you will be able to • Write a proper headline or title for your ePortfolio • Describe your work in 1 sentence and in longer forms • Identify how to use hashtags effectively • Write an effective summary about yourself and your work • Apply appropriate vocabulary to write your education and professional experience for your resume • Understand how to write a tweet to get a job • Discover how to write specific comments and network work with others • Apply what you have on your portfolio to other tools like Instagram, Twitter, LinkedIn or YouTube.",0.36400414,Key Language for Your Work Experience Section,False
195,Take Your English Communication Skills to the Next Level,https://www.coursera.org/learn/english-communication-capstone,Take Your English Communication Skills to the Next Level,0.57083,Do a Self-evaluation of Your Speaking Skills,True
195,Take Your English Communication Skills to the Next Level,https://www.coursera.org/learn/english-communication-capstone,This Capstone builds on the communication and content skills you’ve acquired throughout the Specialization and develops them further.,0.21994309,Develop Your Writing Style in Emails,False
195,Take Your English Communication Skills to the Next Level,https://www.coursera.org/learn/english-communication-capstone,During course lessons and Peer Assessments you will practice and expand the language skills necessary for success in the professional world.,0.34225336,Do a Self-evaluation of Your Speaking Skills,False
195,Take Your English Communication Skills to the Next Level,https://www.coursera.org/learn/english-communication-capstone,"Throughout the course, you will have the opportunity to complete assessments relevant to the working world.",0.22429557,Do a Self-evaluation of Your Speaking Skills,False
195,Take Your English Communication Skills to the Next Level,https://www.coursera.org/learn/english-communication-capstone,"In this course, you will: * Study cultural influences on communication more thoroughly, identify key cultural influences in your own experience and compare your culture with a different one to identify ways to improve communication and decrease misunderstanding.",0.40891922,Understanding Cultural Style Differences,True
